original_id,user_input,variation_type
3cd81907-3219-43ad-af96-630c6f774ab5,1602 44TH Avenue Soutwest 98116 US,typo
be37ad2c-243e-4a62-8903-86e71f3bb83c,2311 MCGILVRA Blvd E 98112 US,abbreviation
be37ad2c-243e-4a62-8903-86e71f3bb83c,2311 MCGILVRA Boulevard East US,dropped_zip
be37ad2c-243e-4a62-8903-86e71f3bb83c,MCGILVRA Boulevard East 2311 98112 US,reordered
78058919-1398-4b71-ba09-1800b51940ce,6405 A Phinney Ave N,informal
78058919-1398-4b71-ba09-1800b51940ce,6405 A PHINNEY Avenuw North 98103 US,typo
19514e0c-659c-4e2e-8347-ae163d320bc7,2815 BOYLSTON Ave E 98102 US,abbreviation
19514e0c-659c-4e2e-8347-ae163d320bc7,2815 BOYLSTON Avenue East US,dropped_zip
bfad259b-3edd-4767-8a3f-8ef1bd00c254,5252 CALIFORNIA Ave SW 98136 US,abbreviation
bfad259b-3edd-4767-8a3f-8ef1bd00c254,5252 CALIFORNIA Avenue Southwest US,dropped_zip
bfad259b-3edd-4767-8a3f-8ef1bd00c254,5252 California Ave SW,informal
6821437d-8858-4e14-a7cc-3365db4bf6cc,6521 31ST Avenue Southwst 98126 US,typo
6821437d-8858-4e14-a7cc-3365db4bf6cc,31st Avenue Southwest 6521 98126 US,reordered
8c1458b1-ce10-457b-b9de-e5b9a9a4c518,3050 19th Ave S,informal
8c1458b1-ce10-457b-b9de-e5b9a9a4c518,3050 19TH Avenue South US,dropped_zip
e74c093d-f96a-45ba-981a-9dbdd7fed036,8054 A 16th Ave NW 98117 US,abbreviation
e74c093d-f96a-45ba-981a-9dbdd7fed036,8054 A 16TH Avenuw Northwest 98117 US,typo
e74c093d-f96a-45ba-981a-9dbdd7fed036,8054 A 16th Ave NW US,mixed
95563e18-3d14-4452-82b1-ca9221a12391,4628 S FRONTENAC St 98118 US,abbreviation
95563e18-3d14-4452-82b1-ca9221a12391,4628 S Frontenac St,informal
ac34d7e0-955b-49e0-b37b-b0947299657e,3712 78TH Avenue Southeast US,dropped_zip
ac34d7e0-955b-49e0-b37b-b0947299657e,3712 78TH Avenue Southaest 98040 US,typo
ac34d7e0-955b-49e0-b37b-b0947299657e,78th Avenue Southeast 3712 98040 US,reordered
d4aa5045-7bdd-4235-a7dc-c7ef9959c2e1,3718 SW WEBSTER St 98126 US,abbreviation
d4aa5045-7bdd-4235-a7dc-c7ef9959c2e1,3718 SW Webster St,informal
d4aa5045-7bdd-4235-a7dc-c7ef9959c2e1,3718 Southwest WEBSTER Street US,dropped_zip
512c0530-115a-4e24-a761-d33f18e98970,3915 40TH Avnue Southwest 98116 US,typo
512c0530-115a-4e24-a761-d33f18e98970,40th Avenue Southwest 3915 98116 US,reordered
7bd7e9a7-0fc0-4fb5-8216-99b311c74b62,6658 E GREEN LAKE Way N 98103 US,abbreviation
7bd7e9a7-0fc0-4fb5-8216-99b311c74b62,6658 E Green Lake Way N,informal
7bd7e9a7-0fc0-4fb5-8216-99b311c74b62,6658 East GREEN LAKE Way North US,dropped_zip
c3c41b16-079d-47aa-98de-3596b3705911,9100 20TH Avenue Northesat 98115 US,typo
c3c41b16-079d-47aa-98de-3596b3705911,9100 20th Ave NE 98115 US,abbreviation
e2f1d818-4c05-4618-8b53-4bd9178dee5b,5890 NE Park Point Dr,informal
e2f1d818-4c05-4618-8b53-4bd9178dee5b,5890 Northeast PARK POINT Drive US,dropped_zip
e2f1d818-4c05-4618-8b53-4bd9178dee5b,PARK POINT Drive Northeast 5890 98115 US,reordered
642723b1-7167-4785-ada6-59beb2f5aabe,1221 41ST Ave E 98112 US,abbreviation
642723b1-7167-4785-ada6-59beb2f5aabe,1221 41ST Avenue East US,dropped_zip
642723b1-7167-4785-ada6-59beb2f5aabe,1221 41st Ave E,informal
5efe9386-1571-4e34-b7cd-351f91511142,10842 3rd Ave SW Seattle,informal
5efe9386-1571-4e34-b7cd-351f91511142,SEATTLE 10842 3RD Avenue Southwest 98146 US,reordered
5efe9386-1571-4e34-b7cd-351f91511142,10842 3RD Avenue Southwest 98146 US,dropped_city
74bf3c4b-d538-4774-81a0-5437e9b1ba81,10642 18TH Avenue Southwest 98146 US,dropped_city
74bf3c4b-d538-4774-81a0-5437e9b1ba81,10642 18TH Avenue Southwesst SEATTLE 98146 US,typo
74bf3c4b-d538-4774-81a0-5437e9b1ba81,10642 18TH Ave SW SEATTLE 98146 US,abbreviation
d3438ee9-2bec-4e09-b583-cffdf34e1d13,6538 24TH Ave NE 98115 US,abbreviation
d3438ee9-2bec-4e09-b583-cffdf34e1d13,6538 24TH Avenue Northeast US,dropped_zip
d3438ee9-2bec-4e09-b583-cffdf34e1d13,6538 24th Ave NE Seattle,mixed
857f6197-0744-4f7d-9f49-118f8f688a8e,6534 4TH Avenue Northwest US,dropped_zip
857f6197-0744-4f7d-9f49-118f8f688a8e,6534 4TH Avenue Northwset 98117 US,typo
857f6197-0744-4f7d-9f49-118f8f688a8e,4TH Avenue Northwest 6534 98117 US,reordered
995764cf-bc1b-481a-8a84-1e2ad239ac70,4352 SW FRONTENAC St 98136 US,abbreviation
995764cf-bc1b-481a-8a84-1e2ad239ac70,4352 SW Frontenac St,informal
995764cf-bc1b-481a-8a84-1e2ad239ac70,4352 Southwest FRONTENAC Strete 98136 US,typo
ccb9acc0-3e9b-4f9c-9a4a-680052b6fc7a,3624 Southwest 112TH Street US,dropped_zip
ccb9acc0-3e9b-4f9c-9a4a-680052b6fc7a,112TH Street Southwest 3624 98146 US,reordered
ccb9acc0-3e9b-4f9c-9a4a-680052b6fc7a,3624 SW 112TH St 98146 US,abbreviation
14f65d30-f1f2-45a0-b80e-cd9be08c9979,4622 PALATNE Avenue North 98103 US,typo
14f65d30-f1f2-45a0-b80e-cd9be08c9979,4622 PALATINE Ave N 98103 US,abbreviation
14f65d30-f1f2-45a0-b80e-cd9be08c9979,4622 Palatine Ave N,informal
4d56a89c-3bbc-4f68-bae9-30b81f28e60c,734 34th Ave,informal
4d56a89c-3bbc-4f68-bae9-30b81f28e60c,734 34TH Avenue US,dropped_zip
4d56a89c-3bbc-4f68-bae9-30b81f28e60c,734 34TH Ave 98122 US,abbreviation
1f140bc3-0278-4273-93ee-02cf23419eaf,4631 S FONTANELLE St 98118 US,abbreviation
1f140bc3-0278-4273-93ee-02cf23419eaf,4631 South FONTANELLE Strete 98118 US,typo
1f140bc3-0278-4273-93ee-02cf23419eaf,FONTANELLE Street South 4631 98118 US,reordered
9f141caa-8fb3-401f-b077-0920fd1d4f16,8315 5TH Avenue Northeast US,dropped_zip
9f141caa-8fb3-401f-b077-0920fd1d4f16,8315 5th Ave NE Seattle,mixed
9f141caa-8fb3-401f-b077-0920fd1d4f16,8315 5TH Avenue Northesat 98115 US,typo
caa62f73-468a-41be-b6c1-a067e582c8af,4600 Corson Ave S,informal
caa62f73-468a-41be-b6c1-a067e582c8af,4600 CORDSON Avenue South 98108 US,typo
caa62f73-468a-41be-b6c1-a067e582c8af,4600 CORSON Ave S 98108 US,abbreviation
2a444d5e-2bfc-48ff-89be-a66ccce16aae,211 W CROCKETT St 98119 US,abbreviation
2a444d5e-2bfc-48ff-89be-a66ccce16aae,211 West CROCKETT Street US,dropped_zip
2a444d5e-2bfc-48ff-89be-a66ccce16aae,211 W Crockett St,informal
7ae5d3f8-10f8-4182-893b-a61c4575965e,EVANSTON Avenue North 4208 C 98103 US,reordered
7ae5d3f8-10f8-4182-893b-a61c4575965e,4208 C EVANSTON Ave N 98103 US,abbreviation
7ae5d3f8-10f8-4182-893b-a61c4575965e,4208 C EVANSTON Avenue Norh 98103 US,typo
80396427-6eb5-4086-8ae0-1e9de7d00f8c,4980 LEWSI Place Southwest 98116 US,typo
80396427-6eb5-4086-8ae0-1e9de7d00f8c,4980 Lewis Pl SW,informal
80396427-6eb5-4086-8ae0-1e9de7d00f8c,4980 LEWIS Pl SW 98116 US,abbreviation
5b59930f-069c-45dd-9b0a-5a507b37ebbe,4560 52ND Avenue Northeast US,dropped_zip
5b59930f-069c-45dd-9b0a-5a507b37ebbe,4560 52ND Ave NE 98105 US,abbreviation
5b59930f-069c-45dd-9b0a-5a507b37ebbe,52ND Avenue Northeast 4560 98105 US,reordered
6442b704-276f-4fd3-9317-713005cb1a34,216 W Roy St,informal
6442b704-276f-4fd3-9317-713005cb1a34,216 West ROY Street US,dropped_zip
6442b704-276f-4fd3-9317-713005cb1a34,216 W ROY St 98119 US,abbreviation
1213f20f-a87f-40cf-999f-59fb8a40b012,9231 34TH Avenue Southwst 98126 US,typo
1213f20f-a87f-40cf-999f-59fb8a40b012,34TH Avenue Southwest 9231 98126 US,reordered
1213f20f-a87f-40cf-999f-59fb8a40b012,9231 34TH Ave SW 98126 US,abbreviation
a73cedb2-e74d-4edc-b841-de6fb53d4f62,1403 N 36TH St 98103 US,abbreviation
a73cedb2-e74d-4edc-b841-de6fb53d4f62,1403 N 36th St Seattle,mixed
a73cedb2-e74d-4edc-b841-de6fb53d4f62,1403 North 36TH Strete 98103 US,typo
6fd634c8-1cb5-4a72-a508-c51a0d94320e,915 South CARSTENS Place US,dropped_zip
6fd634c8-1cb5-4a72-a508-c51a0d94320e,915 S Carstens Pl,informal
6fd634c8-1cb5-4a72-a508-c51a0d94320e,915 S CARSTENS Pl 98108 US,abbreviation
2001c9ae-8260-49b9-bb93-db2a69d73a62,9030 B 13TH Ave NW 98117 US,abbreviation
2001c9ae-8260-49b9-bb93-db2a69d73a62,9030 B 13TH Avenue Northwset 98117 US,typo
2001c9ae-8260-49b9-bb93-db2a69d73a62,9030 B 13th Ave NW,informal
e76d4a6a-f791-4d28-b6e3-a7fd434729d1,676 South INDUSTRIAL Way US,dropped_zip
e76d4a6a-f791-4d28-b6e3-a7fd434729d1,676 S Industrial Way,informal
e76d4a6a-f791-4d28-b6e3-a7fd434729d1,676 S INDUSTRIAL Way 98108 US,abbreviation
3df0f683-7d1d-4495-8e1e-a9b5e04c20a6,6TH Avenue Northeast 7009 98115 US,reordered
3df0f683-7d1d-4495-8e1e-a9b5e04c20a6,7009 6TH Ave NE 98115 US,abbreviation
3df0f683-7d1d-4495-8e1e-a9b5e04c20a6,7009 6TH Avenue Northesast 98115 US,typo
4faa0b9a-8775-4150-a33e-4eb0ea76810f,5228 15TH Avenue Northesat 98105 US,typo
4faa0b9a-8775-4150-a33e-4eb0ea76810f,5228 15TH Avenue Northeast US,dropped_zip
4faa0b9a-8775-4150-a33e-4eb0ea76810f,5228 15TH Ave NE 98105 US,abbreviation
16da163a-2dfc-4297-847a-3ba694bf0d65,4001 Aurora Ave N,informal
16da163a-2dfc-4297-847a-3ba694bf0d65,4001 AURORA Ave N 98103 US,abbreviation
16da163a-2dfc-4297-847a-3ba694bf0d65,4001 AURORA Avenue North US,dropped_zip
8a7d354a-f581-4602-aed4-e2b2190f6811,4709 50TH Ave S 98118 US,abbreviation
8a7d354a-f581-4602-aed4-e2b2190f6811,4709 50TH Avenue South US,dropped_zip
8a7d354a-f581-4602-aed4-e2b2190f6811,4709 50th Ave S,informal
13ba828b-9151-4efd-ad38-4fab6dce12b5,4968 13TH Aveneu South 98108 US,typo
13ba828b-9151-4efd-ad38-4fab6dce12b5,4968 13TH Avenue South US,dropped_zip
eac24b35-4788-4895-8426-bb29380d2cbd,5129 S FARRAR St 98118 US,abbreviation
eac24b35-4788-4895-8426-bb29380d2cbd,South FARRAR Street 5129 98118 US,reordered
92d7e0d4-f6b5-43a4-914d-84e23bc52ac0,9675 51st Ave S,informal
92d7e0d4-f6b5-43a4-914d-84e23bc52ac0,9675 51ST Aveneu South 98118 US,typo
afa6947e-bd3d-43d8-8156-127e8b7cca01,2600 ELLIOTT Ave 98121 US,abbreviation
afa6947e-bd3d-43d8-8156-127e8b7cca01,2600 ELLIOTT Avenuue 98121 US,typo
1639e478-20b5-4770-8e98-a2f0ad3d0eb2,817 S SULLIVAN St 98108,mixed
1639e478-20b5-4770-8e98-a2f0ad3d0eb2,817 South SULLIVAN Streett 98108 US,typo
0d5c7773-3600-4381-b858-96c4b02e75f3,3120 100TH Ave NE 98004 US,abbreviation
0d5c7773-3600-4381-b858-96c4b02e75f3,100TH Avenue Northeast 3120 98004 US,reordered
0d5c7773-3600-4381-b858-96c4b02e75f3,3120 100th Ave NE,informal
e462a9bf-ecc8-4ec3-adb5-0f2dcb6765f3,4920 B South WILOW Street 98118 US,typo
e462a9bf-ecc8-4ec3-adb5-0f2dcb6765f3,4920 B S Willow St,informal
c965f8a9-1562-4c72-9aa2-118022d5ec6d,5526 17TH Avenue South US,dropped_zip
c965f8a9-1562-4c72-9aa2-118022d5ec6d,5526 17th Ave S 98108 US,abbreviation
c1a0932b-056f-43cd-8de5-a2be7291498d,1824 NW 89th St,mixed
c1a0932b-056f-43cd-8de5-a2be7291498d,NW 89TH Street 1824 98117 US,reordered
c1a0932b-056f-43cd-8de5-a2be7291498d,1824 Northwest 89TH Street US,dropped_zip
07e285c4-0ca9-426e-80d9-284d59bc2e9f,6032 41st Ave NE,informal
07e285c4-0ca9-426e-80d9-284d59bc2e9f,6032 41ST Aveneu Northeast 98115 US,typo
f22929fb-7a74-49b1-8b11-3578fa9af79e,1503 SHENANDOAH Dr E 98112 US,abbreviation
f22929fb-7a74-49b1-8b11-3578fa9af79e,1503 SHENANDOAH Drive East US,dropped_zip
077a54f7-ee0f-47a9-a8b0-d0fce8409346,5922 A 35th Ave S,informal
077a54f7-ee0f-47a9-a8b0-d0fce8409346,5922 A 35TH Aveneu South 98118 US,typo
41a5c8ff-8343-4ec5-a600-ed4ed85e1563,7925 18TH Ave SW 98106 US,abbreviation
41a5c8ff-8343-4ec5-a600-ed4ed85e1563,7925 18TH Avenue Southwest US,dropped_zip
e6986a3c-40a4-4554-8282-b2ddc50b9160,2300 South JUDKNS Street 98144 US,typo
e6986a3c-40a4-4554-8282-b2ddc50b9160,2300 S JUDKINS St 98144 US,abbreviation
5d10753e-5b35-4ddf-a1d0-aef292a000f1,11441 5TH Avenue South 98168 US,dropped_city
5d10753e-5b35-4ddf-a1d0-aef292a000f1,"11441 5th Ave S, Seattle",mixed
5d10753e-5b35-4ddf-a1d0-aef292a000f1,SEATTLE 11441 5TH Avenue South 98168 US,reordered
3e525f0f-8967-4257-8d9b-f0af73115566,716 B MLK Jr Way 98122 US,abbreviation
3e525f0f-8967-4257-8d9b-f0af73115566,716 B Martin Luther King Jr Way,informal
4ca3fbd0-b60f-4def-a778-610a09410fa6,10528 55TH Avenue Soutth 98178 US,typo
4ca3fbd0-b60f-4def-a778-610a09410fa6,10528 55TH Avenue South US,dropped_zip
ec4fa99a-446e-4f21-a54a-3d647790f54a,7329 FAUNTLEROY Way SW 98136 US,abbreviation
ec4fa99a-446e-4f21-a54a-3d647790f54a,7329 Fauntleroy Way SW,informal
92a29b23-d564-4145-82f1-1972e5e2c7a0,725 18TH Avenue US,dropped_zip
92a29b23-d564-4145-82f1-1972e5e2c7a0,725 18th Ave,informal
741dd85e-723f-469d-8faa-9a807cf1698f,7525 14TH Avenue Northwesst 98117 US,typo
741dd85e-723f-469d-8faa-9a807cf1698f,7525 14TH Ave NW 98117 US,abbreviation
f39b5946-2df6-45b4-81de-5b40ab64fa84,4737 46th Ave NE,informal
f39b5946-2df6-45b4-81de-5b40ab64fa84,4737 46TH Avenue Northeast US,dropped_zip
ac072aef-7bfc-4e01-bd6d-4fa6f0a1d53a,5123 NE 70th St 98115 US,abbreviation
ac072aef-7bfc-4e01-bd6d-4fa6f0a1d53a,NE 70th St 5123 98115 US,reordered
ac072aef-7bfc-4e01-bd6d-4fa6f0a1d53a,5123 Northeast 70TH Streed 98115 US,typo
4b178f2b-959c-4ab2-ad18-676d22023b1c,6523 SYLVAN Way SW,informal
4b178f2b-959c-4ab2-ad18-676d22023b1c,6523 SYLVAN Way Southwest US,dropped_zip
1741692a-23e6-4d80-a720-dc585e73cd63,1467 21st Ave 98122 US,abbreviation
1741692a-23e6-4d80-a720-dc585e73cd63,1467 21ST Avene 98122 US,typo
5379e0b6-8e0c-4a4a-90d5-ebb10cf9ae8f,4115 85th Ave SE 98040 US,abbreviation
5379e0b6-8e0c-4a4a-90d5-ebb10cf9ae8f,4115 85TH Avenue Southeast US,dropped_zip
5379e0b6-8e0c-4a4a-90d5-ebb10cf9ae8f,4115 85TH Aveneu Southeast 98040 US,typo
964097bf-8e73-4694-8920-95551833f7b7,120 N 54th St 98103 US,abbreviation
964097bf-8e73-4694-8920-95551833f7b7,120 N 54th St,informal
964097bf-8e73-4694-8920-95551833f7b7,98103 US 120 North 54TH Street,reordered
f8adf2dd-5b02-4f04-8567-d99819c0dc78,8815 SE 37th St 98040 US,abbreviation
f8adf2dd-5b02-4f04-8567-d99819c0dc78,8815 Southeast 37TH Street 98040 US,dropped_city
f8adf2dd-5b02-4f04-8567-d99819c0dc78,8815 SE 37th St US,mixed
6529e1bf-5b99-4e5e-9393-866a8363c719,2036 FRANKLIN Ave E 98102 US,abbreviation
6529e1bf-5b99-4e5e-9393-866a8363c719,2036 Franklin Ave East,informal
d530b01f-4a2e-4cfe-8db8-0b907729a56,5922 47th Ave SW 98136 US,abbreviation
d530b01f-4a2e-4cfe-8db8-0b907729a56,5922 47TH Avenue Southwesst 98136 US,typo
d530b01f-4a2e-4cfe-8db8-0b907729a56,5922 47TH Avenue Southwest US,dropped_zip
0501b7c7-cf2e-44e8-9b08-69fdd74e0412,2116 North 35TH Street US,dropped_zip
0501b7c7-cf2e-44e8-9b08-69fdd74e0412,2116 N 35th St,informal
0501b7c7-cf2e-44e8-9b08-69fdd74e0412,2116 North 35TH Street 98103 US,dropped_city
603415e5-568e-428c-85d9-945ea8c3ae63,910 S 101st St SEATTLE 98168 US,abbreviation
603415e5-568e-428c-85d9-945ea8c3ae63,910 South 101ST Street 98168 US,dropped_city
603415e5-568e-428c-85d9-945ea8c3ae63,SEATTLE 910 South 101ST Street 98168 US,reordered
4d42fefe-e749-49a0-8630-3e7b1bc2bc2d,8515 SE 78th St 98040 US,abbreviation
4d42fefe-e749-49a0-8630-3e7b1bc2bc2d,8515 Southeast 78TH Strete 98040 US,typo
4d42fefe-e749-49a0-8630-3e7b1bc2bc2d,8515 Southeast 78TH Street US,dropped_zip
4d6f1a51-a78a-4f1b-b97e-e6f3d3a375e4,4504 18TH Avenue Northeast US,dropped_zip
4d6f1a51-a78a-4f1b-b97e-e6f3d3a375e4,4504 18th Ave NE,mixed
4d6f1a51-a78a-4f1b-b97e-e6f3d3a375e4,4504 18TH Avenue Northeast 98105 US,dropped_city
2f2cda67-c887-4bd2-960a-c1fad132275a,2802 22nd Ave W 98199 US,abbreviation
2f2cda67-c887-4bd2-960a-c1fad132275a,2802 22nd Ave W,informal
8b3d4550-d49b-44c4-a485-ab44ebfab159,1628 23rd Ave 98122 US,abbreviation
8b3d4550-d49b-44c4-a485-ab44ebfab159,1628 23RD Aveneu 98122 US,typo
8b3d4550-d49b-44c4-a485-ab44ebfab159,1628 23RD Avenue US,dropped_zip
25574360-72df-4363-9805-3e53711a3b56,9326 SE SHORELAND Dr 98004 US,abbreviation
25574360-72df-4363-9805-3e53711a3b56,9326 Southeast SHORELAND Drive 98004 US,dropped_city
25574360-72df-4363-9805-3e53711a3b56,9326 SE Shoreland Dr,informal
2df65f10-c127-4830-9846-adf3cb9e4fde,3001 SW CYCLE Ct 98126 US,abbreviation
2df65f10-c127-4830-9846-adf3cb9e4fde,3001 Southwest CYCLE Courtt 98126 US,typo
2df65f10-c127-4830-9846-adf3cb9e4fde,98126 US 3001 Southwest CYCLE Court,reordered
9f40ea1a-00fb-4af6-b547-1a00d58a3322,3009 BELVIDERE Ave SW 98126 US,abbreviation
9f40ea1a-00fb-4af6-b547-1a00d58a3322,3009 BELVIDERE Avenue Southwest US,dropped_zip
9f40ea1a-00fb-4af6-b547-1a00d58a3322,3009 Belvidere Ave SW,informal
a8e64146-c4ee-43b5-be3d-5b3f18b59415,1410 QUEEN ANNE Ave N 98109 US,abbreviation
a8e64146-c4ee-43b5-be3d-5b3f18b59415,1410 QUEEN ANNE Avenu North 98109 US,typo
a8e64146-c4ee-43b5-be3d-5b3f18b59415,1410 QUEEN ANNE Avenue North 98109 US,dropped_city
e4a41a69-c220-4d65-831a-3a68879c67be,4324 WHITMAN Ave N 98103 US,abbreviation
e4a41a69-c220-4d65-831a-3a68879c67be,4324 Whitman Ave N,informal
e4a41a69-c220-4d65-831a-3a68879c67be,98103 US 4324 WHITMAN Avenue North,reordered
9bd6c4cd-2447-4051-9be6-3ac283d8fffd,21 W COMSTOCK St 98119 US,abbreviation
9bd6c4cd-2447-4051-9be6-3ac283d8fffd,21 West COMSTOCK Street US,dropped_zip
a92c2c3a-0905-4ca1-bac4-6173a92699cf,520 S FRONT St 98108 US,abbreviation
a92c2c3a-0905-4ca1-bac4-6173a92699cf,520 South FRNT Street 98108 US,typo
a92c2c3a-0905-4ca1-bac4-6173a92699cf,520 South FRONT Street 98108 US,dropped_city
e58b9fc9-d60e-4b9c-a226-af38345b3756,2450 1st Ave S 98134 US,abbreviation
e58b9fc9-d60e-4b9c-a226-af38345b3756,2450 1st Ave S,informal
e58b9fc9-d60e-4b9c-a226-af38345b3756,2450 1ST Avenue South US,dropped_zip
919eaf39-8b42-4e02-bb03-4ded46ebd74e,423 STEWART St 98121 US,abbreviation
919eaf39-8b42-4e02-bb03-4ded46ebd74e,423 STEEWART Street 98121 US,typo
919eaf39-8b42-4e02-bb03-4ded46ebd74e,98121 US 423 STEWART Street,reordered
bf93fc33-b049-4a3a-ade2-738081642bf8,9255 21st Ave SW 98106 US,abbreviation
bf93fc33-b049-4a3a-ade2-738081642bf8,9255 21ST Avenue Southwest 98106 US,dropped_city
bf93fc33-b049-4a3a-ade2-738081642bf8,9255 21st Ave SW,informal
47c97558-1488-4645-9bd6-a177c1f1648f,6200 14th Ave NW 98107 US,abbreviation
47c97558-1488-4645-9bd6-a177c1f1648f,6200 14TH Avenue Northwest US,dropped_zip
47c97558-1488-4645-9bd6-a177c1f1648f,6200 14TH Avenue Northwesst 98107 US,typo
e3629d23-a180-4104-930f-b89ba9d8b62d,2720 S JUDKINS St 98144 US,abbreviation
e3629d23-a180-4104-930f-b89ba9d8b62d,2720 S Judkins St,informal
e3629d23-a180-4104-930f-b89ba9d8b62d,2720 South JUDKINS Street 98144 US,dropped_city
cb41d3ae-5009-4958-9474-7a833b6e2ca2,1400 S LANE St 98144 US,abbreviation
cb41d3ae-5009-4958-9474-7a833b6e2ca2,1400 South LNAE Street 98144 US,typo
cb41d3ae-5009-4958-9474-7a833b6e2ca2,1400 South LANE Street US,dropped_zip
1df6cd5a-f932-4921-9829-2efa6c3b92c1,3603 29th Ave W 98199 US,abbreviation
1df6cd5a-f932-4921-9829-2efa6c3b92c1,3603 29TH Avenue West 98199 US,dropped_city
1df6cd5a-f932-4921-9829-2efa6c3b92c1,3603 29th Ave W,informal
5ea63ed0-5f7b-4d70-a50b-919e06390aba,8008 26th Ave NW Seattle WA 98117 US,abbreviation
5ea63ed0-5f7b-4d70-a50b-919e06390aba,8008 26th Avenue Northwest Seattle WA US,dropped_zip
5ea63ed0-5f7b-4d70-a50b-919e06390aba,8008 26th Ave NW Seattle,informal
9260f0c2-22b6-49e5-8db7-82f84cfd1e63,1628 92nd Aveneu Northeast Bellevue WA 98004 US,typo
9260f0c2-22b6-49e5-8db7-82f84cfd1e63,1628 92nd Avenue Northeast WA 98004 US,dropped_city
9260f0c2-22b6-49e5-8db7-82f84cfd1e63,Bellevue 1628 92nd Ave NE,mixed
98888035-4bbf-4656-99f8-cdf9fb7a1044,2426 3rd Ave W Seattle WA 98119 US,abbreviation
98888035-4bbf-4656-99f8-cdf9fb7a1044,2426 3rd Avenue West Seattle WA US,dropped_zip
d9f90f44-dc0f-4daf-b68f-b629e4c4de69,1021 Evergreen Dr Bellevue,informal
d9f90f44-dc0f-4daf-b68f-b629e4c4de69,1021 Evrgreen Drive Bellevue WA 98004 US,typo
fa9b16d9-74f1-4300-bdc9-11c8a7d3b6f2,2727 Fairview Avenue East WA 98102 US,dropped_city
fa9b16d9-74f1-4300-bdc9-11c8a7d3b6f2,2727 Fairview Ave E Seattle WA 98102 US,abbreviation
2dd01fe9-f1ef-45ea-819b-cedddd946870,Seattle WA 3811 East Crockett Street 98112 US,reordered
2dd01fe9-f1ef-45ea-819b-cedddd946870,3811 E Crockett St Seattle,informal
f1db286c-34f2-4218-ab0d-855edbc4b6cd,2601 Northwest 92nd Street Seattle WA US,dropped_zip
f1db286c-34f2-4218-ab0d-855edbc4b6cd,2601 NW 92nd St Seattle WA 98117 US,abbreviation
f1db286c-34f2-4218-ab0d-855edbc4b6cd,2601 Northwest 92nd Sreet Seattle WA 98117 US,typo
d34ea851-d26f-481a-850f-1ae253a9fa4c,436 7th Averue Kirkland WA 98033 US,typo
d34ea851-d26f-481a-850f-1ae253a9fa4c,436 7th Avenue WA 98033 US,dropped_city
4d5f7bb6-5679-4e56-82ca-87111bfbd8a8,8028 Corliss Ave N Seattle,informal
4d5f7bb6-5679-4e56-82ca-87111bfbd8a8,8028 Corliss Ave N Seattle WA 98103 US,abbreviation
745dc00b-7ed8-43ae-adbb-3aa3cff1c5d5,159 Boston Street Seattle WA US,dropped_zip
745dc00b-7ed8-43ae-adbb-3aa3cff1c5d5,Seattle WA 159 Boston Street 98109 US,reordered
9760d969-c08d-4afc-a2af-6f2e24c9380f,1016 S Sullivan St Seattle WA 98108 US,abbreviation
9760d969-c08d-4afc-a2af-6f2e24c9380f,1016 South Sullivan Sreet Seattle WA 98108 US,typo
72a67eed-4e51-4a6d-b123-fc2efa93bf27,5733 Coniston Rd NE Seattle,informal
72a67eed-4e51-4a6d-b123-fc2efa93bf27,5733 Coniston Road Northeast WA 98105 US,dropped_city
72a67eed-4e51-4a6d-b123-fc2efa93bf27,Seattle 5733 Coniston Rd NE,mixed
4f39a829-b26f-4f87-92f0-0d5f3ce9fad5,2659 South Morgan Street Seattle WA US,dropped_zip
4f39a829-b26f-4f87-92f0-0d5f3ce9fad5,2659 S Morgan St Seattle WA 98108 US,abbreviation
9797c6f7-3a3a-4a12-9ccc-fbcac54ee97b,3130 Elliott Avenie Seattle WA 98121 US,typo
9797c6f7-3a3a-4a12-9ccc-fbcac54ee97b,Seattle WA 3130 Elliott Avenue 98121 US,reordered
95762429-7120-4dd9-9d42-97b45464df96,2001 W Garfield St Seattle,informal
95762429-7120-4dd9-9d42-97b45464df96,2001 W Garfield St Seattle WA 98119 US,abbreviation
cd24b5cb-ea74-4bde-bb83-8f392de650da,938 Martin Luther King Jr Way WA 98122 US,dropped_city
cd24b5cb-ea74-4bde-bb83-8f392de650da,938 MLK Jr Way Seattle WA 98122 US,abbreviation
cd24b5cb-ea74-4bde-bb83-8f392de650da,938 MLK Jr Way Seattle,informal
13af86ab-d68a-4679-b558-5f27828e0ccc,2818 Northwest 69th Street Seattle WA US,dropped_zip
13af86ab-d68a-4679-b558-5f27828e0ccc,2818 Northwest 69th Sreet Seattle WA 98117 US,typo
db6ac133-a16e-462a-8bdf-0ee49e6aef34,8856 2nd Ave S Seattle,informal
db6ac133-a16e-462a-8bdf-0ee49e6aef34,Seattle WA 8856 2nd Avenue South 98108 US,reordered
4f2c5836-e3af-4024-9346-1766b83ab2a5,107 NW 62nd St Seattle WA 98107 US,abbreviation
4f2c5836-e3af-4024-9346-1766b83ab2a5,107 Northwest 62nd Street WA 98107 US,dropped_city
8b68dfe1-a680-4af9-9edd-f7fc9d3d8890,18 Holly Lane Mercer Island WA US,dropped_zip
8b68dfe1-a680-4af9-9edd-f7fc9d3d8890,18 Holly Ln Mercer Island,informal
